year_month,machine_id,vsm,area,machine_type,component,failure_type,technician_type,part_replaced,failure_count,total_downtime_hrs,total_repair_hrs,mttr_component_hrs,avg_diagnose_hrs,avg_part_cost_usd,part_lead_time_days,total_downtime_cost,downtime_cost_per_hr,repeat_failure_90d,pct_of_total_cost,cumulative_pct
2024-07,CNC-A2,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,2,3.21,2.07,1.03,0.45,857.69,9,674.1,210.0,True,0.0,0.0
2024-10,CNC-A2,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.65,1.42,1.42,0.48,163.19,4,346.5,210.0,True,0.0,0.0
2024-11,CNC-A2,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.94,1.45,1.45,0.46,163.85,3,407.4,210.0,True,0.0,0.0
2025-03,CNC-A2,Alpha,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,2.22,2.67,1.33,0.52,404.56,9,466.2,210.0,True,0.0,0.0
2024-04,CNC-A2,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.93,0.66,0.66,0.18,264.83,4,405.3,210.0,True,0.0,0.0
2024-05,CNC-A2,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,2,3.58,2.31,1.16,0.28,226.16,5,751.8,210.0,True,0.1,0.0
2024-06,CNC-A2,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.33,1.37,1.37,0.22,283.87,6,279.3,210.0,True,0.0,0.0
2024-01,CNC-A2,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.14,0.92,0.92,0.12,53.24,1,239.4,210.0,True,0.0,0.0
2024-07,CNC-A2,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,2,3.0,2.83,1.42,0.11,104.09,2,630.0,210.0,True,0.0,0.0
2024-08,CNC-A2,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.18,1.29,1.29,0.1,73.74,3,247.8,210.0,True,0.0,0.0
2024-11,CNC-A2,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,2,2.53,2.75,1.38,0.16,89.77,2,531.3,210.0,True,0.0,0.0
2025-01,CNC-A2,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.72,0.74,0.74,0.04,70.34,2,361.2,210.0,True,0.0,0.0
2024-01,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.06,0.85,0.85,0.13,63.45,2,222.6,210.0,True,0.0,0.0
2024-02,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,0.94,1.11,1.11,0.17,44.55,3,197.4,210.0,True,0.0,0.0
2024-08,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,0.72,1.1,1.1,0.13,86.03,2,151.2,210.0,True,0.0,0.0
2024-09,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.28,1.88,0.94,0.14,49.9,1,478.8,210.0,True,0.0,0.0
2024-11,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.21,2.26,1.13,0.13,82.81,2,464.1,210.0,True,0.0,0.0
2024-12,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.2,0.93,0.93,0.17,39.11,2,252.0,210.0,True,0.0,0.0
2025-01,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.45,1.81,0.91,0.12,53.3,2,514.5,210.0,True,0.0,0.0
2025-04,CNC-A3,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.29,1.13,1.13,0.15,87.25,2,270.9,210.0,True,0.0,0.0
2024-01,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,2,2.55,2.31,1.16,0.4,926.02,12,535.5,210.0,True,0.0,0.0
2024-03,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.13,1.13,1.13,0.31,1069.72,5,237.3,210.0,True,0.0,0.0
2024-04,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,2.03,1.16,1.16,0.47,995.25,7,426.3,210.0,True,0.0,0.0
2024-05,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,0.78,0.85,0.85,0.29,99.55,6,163.8,210.0,True,0.0,0.0
2024-06,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,2,1.93,1.84,0.92,0.4,708.02,10,405.3,210.0,True,0.0,0.0
2024-07,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.45,0.87,0.87,0.26,668.19,11,304.5,210.0,True,0.0,0.0
2024-09,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,2.57,2.03,1.02,0.43,166.45,5,539.7,210.0,True,0.0,0.0
2024-11,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.57,0.97,0.97,0.34,185.82,4,329.7,210.0,True,0.0,0.0
2024-12,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,2.78,2.6,1.3,0.55,152.97,4,583.8,210.0,True,0.0,0.0
2025-01,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.61,0.93,0.93,0.41,193.56,5,338.1,210.0,True,0.0,0.0
2025-02,CNC-A3,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.43,0.97,0.97,0.27,1004.24,13,300.3,210.0,True,0.0,0.0
2025-03,CNC-A3,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,0.8,1.06,1.06,0.46,125.63,3,168.0,210.0,True,0.0,0.0
2024-02,CNC-A3,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,0.84,1.23,1.23,0.19,234.12,4,176.4,210.0,True,0.0,0.0
2024-04,CNC-A3,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,2,2.38,2.16,1.08,0.22,279.41,5,499.8,210.0,True,0.0,0.0
2024-09,CNC-A3,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.07,1.08,1.08,0.28,351.84,5,224.7,210.0,True,0.0,0.0
2024-12,CNC-A3,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.67,0.93,0.93,0.14,157.41,8,350.7,210.0,True,0.0,0.0
2025-03,CNC-A3,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,0.98,0.9,0.9,0.19,361.17,3,205.8,210.0,True,0.0,0.0
2024-01,CNC-A3,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,0.5,0.72,0.72,0.07,36.94,1,105.0,210.0,False,0.0,0.0
2024-05,CNC-A3,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,0.96,0.61,0.61,0.06,38.18,3,201.6,210.0,False,0.0,0.0
2024-12,CNC-A3,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.42,1.03,1.03,0.08,51.7,2,298.2,210.0,False,0.0,0.0
2024-02,CNC-A4,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.82,3.45,1.73,0.32,71.41,2,592.2,210.0,True,0.0,0.0
2024-07,CNC-A4,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.86,3.08,1.54,0.19,37.66,1,600.6,210.0,True,0.0,0.0
2024-08,CNC-A4,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.54,1.67,1.67,0.18,31.43,1,323.4,210.0,True,0.0,0.0
2025-04,CNC-A4,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.47,1.02,1.02,0.19,61.2,2,308.7,210.0,True,0.0,0.0
2024-01,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,3.13,3.24,1.62,0.61,362.92,7,657.3,210.0,True,0.0,0.0
2024-02,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,2,2.46,3.02,1.51,0.43,767.72,8,516.6,210.0,True,0.0,0.0
2024-04,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,2.13,1.53,1.53,0.51,730.64,11,447.3,210.0,True,0.0,0.0
2024-05,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.15,1.07,1.07,0.37,118.46,7,241.5,210.0,True,0.0,0.0
2024-06,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,2.04,1.39,1.39,0.38,1009.51,13,428.4,210.0,True,0.0,0.0
2024-07,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.43,1.84,1.84,0.47,536.62,7,300.3,210.0,True,0.0,0.0
2024-08,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,5.21,3.1,1.03,0.42,613.9,6,1094.1,210.0,True,0.1,0.0
2024-09,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,3.99,2.22,1.11,0.43,104.77,4,837.9,210.0,True,0.1,0.0
2024-10,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,4,7.01,5.34,1.33,0.54,319.98,3,1472.1,210.0,True,0.1,0.0
2024-11,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,4.23,4.5,1.5,0.62,717.61,6,888.3,210.0,True,0.1,0.0
2024-12,CNC-A4,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.91,1.2,1.2,0.45,797.1,12,401.1,210.0,True,0.0,0.0
2025-01,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,3.3,2.9,1.45,0.49,135.24,3,693.0,210.0,True,0.0,0.0
2025-03,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.71,1.67,1.67,0.62,134.61,5,359.1,210.0,True,0.0,0.0
2025-04,CNC-A4,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,0.96,1.1,1.1,0.54,125.08,4,201.6,210.0,True,0.0,0.0
2024-04,CNC-A4,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,2,2.31,2.72,1.36,0.3,301.81,7,485.1,210.0,True,0.0,0.0
2024-05,CNC-A4,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.85,1.36,1.36,0.3,289.5,8,388.5,210.0,True,0.0,0.0
2024-07,CNC-A4,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,2,3.21,2.62,1.31,0.34,147.36,7,674.1,210.0,True,0.0,0.0
2025-03,CNC-A4,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,2.03,1.26,1.26,0.32,205.15,5,426.3,210.0,True,0.0,0.0
2025-04,CNC-A4,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.16,1.62,1.62,0.32,358.25,8,243.6,210.0,True,0.0,0.0
2024-01,CNC-A4,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,2.7,1.44,1.44,0.15,113.61,2,567.0,210.0,False,0.0,0.0
2024-11,CNC-A4,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.79,1.28,1.28,0.15,101.26,3,375.9,210.0,False,0.0,0.0
2024-08,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,2.13,0.9,0.9,0.1,85.74,3,447.3,210.0,True,0.0,0.0
2024-10,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,2.61,1.71,0.85,0.13,64.62,2,548.1,210.0,True,0.0,0.0
2024-11,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.55,0.84,0.84,0.15,51.77,3,325.5,210.0,True,0.0,0.0
2024-12,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.42,1.09,1.09,0.21,89.17,1,298.2,210.0,True,0.0,0.0
2025-01,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,1.43,0.81,0.81,0.13,67.5,1,300.3,210.0,True,0.0,0.0
2025-04,CNC-A5,Alpha,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,1.7,2.15,1.07,0.21,58.56,2,357.0,210.0,True,0.0,0.0
2024-03,CNC-A5,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,1.8,2.5,1.25,0.58,132.18,4,378.0,210.0,True,0.0,0.0
2024-04,CNC-A5,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,2,2.37,2.4,1.2,0.49,147.94,7,497.7,210.0,True,0.0,0.0
2024-05,CNC-A5,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.48,0.52,0.52,0.14,892.56,14,310.8,210.0,True,0.0,0.0
2024-06,CNC-A5,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,3,3.86,3.4,1.13,0.46,409.99,6,810.6,210.0,True,0.1,0.0
2024-07,CNC-A5,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.54,0.95,0.95,0.35,819.11,12,323.4,210.0,True,0.0,0.0
2024-10,CNC-A5,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,3.59,3.88,1.29,0.52,452.64,5,753.9,210.0,True,0.1,0.0
2024-11,CNC-A5,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.38,1.2,1.2,0.45,149.71,7,289.8,210.0,True,0.0,0.0
2024-12,CNC-A5,Alpha,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,1.52,0.85,0.85,0.36,538.86,12,319.2,210.0,True,0.0,0.0
2025-02,CNC-A5,Alpha,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,0.78,1.04,1.04,0.4,146.9,7,163.8,210.0,True,0.0,0.0
2025-03,CNC-A5,Alpha,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,3.59,2.4,1.2,0.54,388.19,8,753.9,210.0,True,0.1,0.0
2024-02,CNC-A5,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.33,1.33,1.33,0.23,343.79,4,279.3,210.0,False,0.0,0.0
2024-04,CNC-A5,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.04,1.27,1.27,0.34,274.36,8,218.4,210.0,False,0.0,0.0
2025-02,CNC-A5,Alpha,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,1.34,1.29,1.29,0.25,238.12,7,281.4,210.0,False,0.0,0.0
2024-01,CNC-A5,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.38,1.06,1.06,0.11,90.47,1,289.8,210.0,True,0.0,0.0
2024-02,CNC-A5,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,2,2.79,2.28,1.14,0.12,93.13,2,585.9,210.0,True,0.0,0.0
2024-10,CNC-A5,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,2.39,1.27,1.27,0.08,61.73,1,501.9,210.0,True,0.0,0.0
2024-11,CNC-A5,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.94,0.97,0.97,0.12,82.0,3,407.4,210.0,True,0.0,0.0
2025-01,CNC-A5,Alpha,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,1.54,1.39,1.39,0.07,93.32,1,323.4,210.0,True,0.0,0.0
2024-01,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,8.4,4.88,2.44,0.27,33.0,1,1596.0,190.0,True,0.1,0.0
2024-02,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,2.28,3.46,3.46,0.56,63.97,1,433.2,190.0,True,0.0,0.0
2024-03,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,3.0,3.07,3.07,0.37,75.43,1,570.0,190.0,True,0.0,0.0
2024-05,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,8.22,5.79,2.9,0.39,64.11,1,1561.8,190.0,True,0.1,0.0
2024-08,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,5.26,6.31,3.16,0.51,43.73,1,999.4,190.0,True,0.1,0.0
2024-11,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,6.05,5.2,2.6,0.34,49.16,1,1149.5,190.0,True,0.1,0.0
2024-12,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,9.31,4.84,2.42,0.34,54.9,2,1768.9,190.0,True,0.1,0.0
2025-01,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,6.83,5.95,2.97,0.4,60.35,1,1297.7,190.0,True,0.1,0.0
2025-02,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,3,7.92,7.45,2.48,0.4,58.44,2,1504.8,190.0,True,0.1,0.0
2025-03,CNC-B1,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,8.22,4.52,2.26,0.28,42.55,2,1561.8,190.0,True,0.1,0.0
2024-01,CNC-B1,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,3.02,2.69,2.69,0.92,129.84,7,573.8,190.0,True,0.0,0.0
2024-02,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,7.67,5.7,2.85,1.09,621.68,9,1457.3,190.0,True,0.1,0.0
2024-03,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,2,4.69,6.41,3.21,1.05,1086.93,9,891.1,190.0,True,0.1,0.0
2024-04,CNC-B1,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,1.46,1.66,1.66,0.8,178.0,4,277.4,190.0,True,0.0,0.0
2024-05,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,3.36,2.09,2.09,0.8,970.16,11,638.4,190.0,True,0.0,0.0
2024-06,CNC-B1,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,3.75,3.41,3.41,1.35,158.68,3,712.5,190.0,True,0.0,0.0
2024-07,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,8.63,8.52,2.84,1.04,793.98,10,1639.7,190.0,True,0.1,0.0
2024-08,CNC-B1,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,4,13.31,12.39,3.1,1.15,261.15,4,2528.9,190.0,True,0.2,0.0
2024-09,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,5.05,5.12,2.56,1.03,693.09,10,959.5,190.0,True,0.1,0.0
2024-10,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,6.53,5.14,2.57,1.01,523.75,9,1240.7,190.0,True,0.1,0.0
2024-11,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,8.53,7.0,2.33,0.78,583.75,7,1620.7,190.0,True,0.1,0.0
2024-12,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,5.09,4.53,2.27,0.79,444.75,7,967.1,190.0,True,0.1,0.0
2025-02,CNC-B1,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,1,4.21,2.5,2.5,1.11,91.21,3,799.9,190.0,True,0.1,0.0
2025-03,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,6.72,6.48,3.24,1.39,368.54,9,1276.8,190.0,True,0.1,0.0
2025-04,CNC-B1,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,8.37,6.39,3.2,1.45,339.69,5,1590.3,190.0,True,0.1,0.0
2024-02,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,4.37,2.98,2.98,0.65,255.75,8,830.3,190.0,True,0.1,0.0
2024-03,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,4.21,3.14,3.14,0.59,159.92,7,799.9,190.0,True,0.1,0.0
2024-05,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,2,6.72,6.31,3.16,0.65,247.09,7,1276.8,190.0,True,0.1,0.0
2024-07,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,3,8.66,8.37,2.79,0.6,219.53,8,1645.4,190.0,True,0.1,0.0
2024-09,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,3,11.69,6.53,2.18,0.5,212.18,4,2221.1,190.0,True,0.1,0.0
2024-10,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,3,10.3,7.34,2.45,0.68,277.3,8,1957.0,190.0,True,0.1,0.0
2024-11,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,2.29,2.05,2.05,0.48,179.25,3,435.1,190.0,True,0.0,0.0
2024-12,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,4.14,2.78,2.78,0.79,122.86,6,786.6,190.0,True,0.1,0.0
2025-01,CNC-B1,Beta,Machining,CNC,spindle,mechanical,mechanical,spindle_bearing,1,3.06,2.6,2.6,0.67,172.73,7,581.4,190.0,True,0.0,0.0
2024-01,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,2.95,2.12,2.12,0.28,46.27,3,560.5,190.0,True,0.0,0.0
2024-03,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,3.01,2.98,2.98,0.23,49.43,2,571.9,190.0,True,0.0,0.0
2024-06,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,3,11.61,7.54,2.51,0.26,59.61,1,2205.9,190.0,True,0.1,0.0
2024-07,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,0.52,4.43,4.43,0.55,86.17,2,98.8,190.0,True,0.0,0.0
2024-11,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,3,10.68,7.9,2.63,0.23,80.92,2,2029.2,190.0,True,0.1,0.0
2024-12,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,3.45,1.72,1.72,0.23,84.45,3,655.5,190.0,True,0.0,0.0
2025-01,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,2,4.74,5.74,2.87,0.29,75.76,1,900.6,190.0,True,0.1,0.0
2025-03,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,3.68,1.85,1.85,0.25,50.02,2,699.2,190.0,True,0.0,0.0
2025-04,CNC-B1,Beta,Machining,CNC,tool_changer,mechanical,mechanical,tool_insert_set,1,2.08,3.53,3.53,0.45,115.91,2,395.2,190.0,True,0.0,0.0
2024-01,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,3.62,3.52,3.52,0.61,37.52,2,687.8,190.0,True,0.0,0.0
2024-03,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,3.44,3.51,3.51,0.65,81.29,2,653.6,190.0,True,0.0,0.0
2024-04,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,3.33,3.96,3.96,0.45,82.88,3,632.7,190.0,True,0.0,0.0
2024-06,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,4.54,6.95,3.48,0.53,49.05,3,862.6,190.0,True,0.1,0.0
2024-07,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,5.96,6.54,3.27,0.47,33.87,2,1132.4,190.0,True,0.1,0.0
2024-08,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,1,3.4,2.78,2.78,0.36,81.29,1,646.0,190.0,True,0.0,0.0
2024-10,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,7.23,5.5,2.75,0.36,54.06,1,1373.7,190.0,True,0.1,0.0
2025-04,CNC-B2,Beta,Machining,CNC,coolant_system,hydraulic,hydraulic,coolant_pump_seal,2,9.75,6.8,3.4,0.53,76.7,1,1852.5,190.0,True,0.1,0.0
2024-01,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,5.17,3.29,3.29,1.2,911.05,9,982.3,190.0,True,0.1,0.0
2024-02,CNC-B2,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,3,13.07,6.77,2.26,0.91,322.84,7,2483.3,190.0,True,0.2,0.0
2024-03,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,3,8.88,11.07,3.69,1.24,608.14,7,1687.2,190.0,True,0.1,0.0
2024-04,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,4,17.08,14.32,3.58,1.35,601.52,4,3245.2,190.0,True,0.2,0.0
2024-05,CNC-B2,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,5,18.36,15.24,3.05,0.99,318.94,6,3488.4,190.0,True,0.2,0.0
2024-06,CNC-B2,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,4,14.83,13.25,3.31,1.19,302.7,7,2817.7,190.0,True,0.2,0.0
2024-07,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,3.17,2.89,2.89,1.29,1146.87,12,602.3,190.0,True,0.0,0.0
2024-08,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,7.11,5.39,2.69,1.16,364.29,6,1350.9,190.0,True,0.1,0.0
2024-09,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,3.6,3.05,3.05,1.18,743.88,10,684.0,190.0,True,0.0,0.0
2024-10,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,6.6,6.93,3.46,1.5,359.93,8,1254.0,190.0,True,0.1,0.0
2024-11,CNC-B2,Beta,Machining,CNC,servo_drive,software,automation,encoder_sensor,3,10.37,7.38,2.46,1.08,460.04,4,1970.3,190.0,True,0.1,0.0
2024-12,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,4.3,2.53,2.53,0.71,706.15,12,817.0,190.0,True,0.1,0.0
2025-02,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,electrical,servo_driver_board,1,3.91,3.83,3.83,1.17,655.43,13,742.9,190.0,True,0.0,0.0
2025-04,CNC-B2,Beta,Machining,CNC,servo_drive,electrical,automation,encoder_sensor,2,7.52,6.41,3.21,1.29,665.99,6,1428.8,190.0,True,0.1,0.0
