date,vsm,shift,planned_hrs,actual_hrs,units_produced,units_rejected,oee_pct
2024-10-18,Gamma,Evening,8.0,6.6,343,15,66.5
2024-10-18,Gamma,Night,8.0,6.84,360,14,67.8
2024-10-19,Alpha,Day,8.0,7.78,408,6,86.4
2024-10-19,Alpha,Evening,8.0,7.75,360,6,87.4
2024-10-19,Alpha,Night,8.0,7.29,404,5,83.4
2024-10-19,Beta,Day,8.0,6.79,355,7,69.2
2024-10-19,Beta,Evening,8.0,6.9,397,10,77.3
2024-10-19,Beta,Night,8.0,7.37,416,10,71.1
2024-10-19,Gamma,Day,8.0,6.59,303,15,68.3
2024-10-19,Gamma,Evening,8.0,6.65,357,19,69.9
2024-10-19,Gamma,Night,8.0,6.62,345,17,65.7
2024-10-20,Alpha,Day,8.0,7.43,348,6,87.3
2024-10-20,Alpha,Evening,8.0,7.73,429,8,92.9
2024-10-20,Alpha,Night,8.0,7.69,395,6,88.4
2024-10-20,Beta,Day,8.0,7.05,369,11,75.1
2024-10-20,Beta,Evening,8.0,6.58,352,12,78.3
2024-10-20,Beta,Night,8.0,7.21,371,9,76.9
2024-10-20,Gamma,Day,8.0,6.84,386,17,65.5
2024-10-20,Gamma,Evening,8.0,6.38,348,18,72.1
2024-10-20,Gamma,Night,8.0,6.75,350,14,63.4
2024-10-21,Alpha,Day,8.0,7.55,389,9,88.2
2024-10-21,Alpha,Evening,8.0,7.44,333,6,83.3
2024-10-21,Alpha,Night,8.0,7.23,415,7,87.5
2024-10-21,Beta,Day,8.0,7.25,427,16,83.8
2024-10-21,Beta,Evening,8.0,6.6,371,9,74.9
2024-10-21,Beta,Night,8.0,7.0,412,17,77.0
2024-10-21,Gamma,Day,8.0,6.99,337,13,72.0
2024-10-21,Gamma,Evening,8.0,6.91,366,17,71.7
2024-10-21,Gamma,Night,8.0,6.83,344,14,68.5
2024-10-22,Alpha,Day,8.0,7.81,364,7,87.8
2024-10-22,Alpha,Evening,8.0,7.18,376,2,83.0
2024-10-22,Alpha,Night,8.0,7.76,356,7,84.4
2024-10-22,Beta,Day,8.0,7.05,341,13,72.9
2024-10-22,Beta,Evening,8.0,6.96,423,13,71.9
2024-10-22,Beta,Night,8.0,6.96,339,10,75.4
2024-10-22,Gamma,Day,8.0,6.37,325,13,65.2
2024-10-22,Gamma,Evening,8.0,6.83,313,15,71.8
2024-10-22,Gamma,Night,8.0,6.53,349,17,70.4
2024-10-23,Alpha,Day,8.0,7.8,419,5,83.5
2024-10-23,Alpha,Evening,8.0,7.46,368,8,82.2
2024-10-23,Alpha,Night,8.0,7.1,365,2,85.3
2024-10-23,Beta,Day,8.0,7.41,331,10,79.2
2024-10-23,Beta,Evening,8.0,7.33,442,13,78.2
2024-10-23,Beta,Night,8.0,7.11,393,16,72.8
2024-10-23,Gamma,Day,8.0,7.0,383,13,68.0
2024-10-23,Gamma,Evening,8.0,6.81,354,12,70.7
2024-10-23,Gamma,Night,8.0,7.04,350,12,70.6
2024-10-24,Alpha,Day,8.0,7.77,406,6,83.8
2024-10-24,Alpha,Evening,8.0,7.69,395,6,87.4
2024-10-24,Alpha,Night,8.0,7.51,389,5,88.9
2024-10-24,Beta,Day,8.0,7.22,340,11,75.4
2024-10-24,Beta,Evening,8.0,7.16,390,10,73.4
2024-10-24,Beta,Night,8.0,6.71,334,12,76.1
2024-10-24,Gamma,Day,8.0,6.74,346,17,66.6
2024-10-24,Gamma,Evening,8.0,6.65,360,15,73.1
2024-10-24,Gamma,Night,8.0,6.6,323,16,73.1
2024-10-25,Alpha,Day,8.0,7.35,397,9,83.7
2024-10-25,Alpha,Evening,8.0,7.48,385,7,84.4
2024-10-25,Alpha,Night,8.0,7.54,384,4,84.8
2024-10-25,Beta,Day,8.0,7.0,364,11,77.0
2024-10-25,Beta,Evening,8.0,6.98,351,13,73.1
2024-10-25,Beta,Night,8.0,7.33,393,12,70.6
2024-10-25,Gamma,Day,8.0,6.66,338,16,69.9
2024-10-25,Gamma,Evening,8.0,6.34,369,15,70.5
2024-10-25,Gamma,Night,8.0,7.33,364,17,71.1
2024-10-26,Alpha,Day,8.0,7.84,378,7,83.9
2024-10-26,Alpha,Evening,8.0,7.72,449,8,88.3
2024-10-26,Alpha,Night,8.0,7.02,337,8,87.9
2024-10-26,Beta,Day,8.0,6.63,357,10,73.8
2024-10-26,Beta,Evening,8.0,7.22,342,12,84.6
2024-10-26,Beta,Night,8.0,6.65,333,11,72.0
2024-10-26,Gamma,Day,8.0,6.98,329,16,70.1
2024-10-26,Gamma,Evening,8.0,6.83,404,19,66.8
2024-10-26,Gamma,Night,8.0,6.7,365,13,67.3
2024-10-27,Alpha,Day,8.0,7.49,374,8,83.0
2024-10-27,Alpha,Evening,8.0,7.34,442,8,85.0
2024-10-27,Alpha,Night,8.0,7.37,378,5,85.5
2024-10-27,Beta,Day,8.0,7.34,370,9,74.5
2024-10-27,Beta,Evening,8.0,7.24,365,11,69.2
2024-10-27,Beta,Night,8.0,7.49,429,15,76.0
2024-10-27,Gamma,Day,8.0,6.86,357,14,72.0
2024-10-27,Gamma,Evening,8.0,7.09,381,18,71.2
2024-10-27,Gamma,Night,8.0,7.01,353,13,77.9
2024-10-28,Alpha,Day,8.0,7.51,445,8,82.1
2024-10-28,Alpha,Evening,8.0,7.38,372,4,88.4
2024-10-28,Alpha,Night,8.0,7.75,429,7,83.5
2024-10-28,Beta,Day,8.0,6.69,356,11,73.6
2024-10-28,Beta,Evening,8.0,7.0,387,15,72.2
2024-10-28,Beta,Night,8.0,6.97,326,9,68.9
2024-10-28,Gamma,Day,8.0,6.71,331,17,72.9
2024-10-28,Gamma,Evening,8.0,6.8,345,15,72.7
2024-10-28,Gamma,Night,8.0,6.9,314,13,66.2
2024-10-29,Alpha,Day,8.0,8.0,368,7,85.3
2024-10-29,Alpha,Evening,8.0,7.6,384,9,87.0
2024-10-29,Alpha,Night,8.0,7.9,373,4,84.2
2024-10-29,Beta,Day,8.0,7.42,380,12,75.7
2024-10-29,Beta,Evening,8.0,7.22,390,14,74.4
2024-10-29,Beta,Night,8.0,6.97,393,9,75.7
2024-10-29,Gamma,Day,8.0,6.31,298,14,64.9
2024-10-29,Gamma,Evening,8.0,6.72,378,17,68.6
2024-10-29,Gamma,Night,8.0,7.36,405,16,68.4
2024-10-30,Alpha,Day,8.0,7.69,380,6,84.1
2024-10-30,Alpha,Evening,8.0,7.45,401,5,85.5
2024-10-30,Alpha,Night,8.0,7.7,440,8,91.0
2024-10-30,Beta,Day,8.0,6.96,444,15,74.4
2024-10-30,Beta,Evening,8.0,7.33,383,14,73.1
2024-10-30,Beta,Night,8.0,7.29,341,12,74.3
2024-10-30,Gamma,Day,8.0,6.74,307,15,76.4
2024-10-30,Gamma,Evening,8.0,6.52,296,14,71.7
2024-10-30,Gamma,Night,8.0,7.18,352,13,70.7
2024-10-31,Alpha,Day,8.0,7.84,358,7,84.6
2024-10-31,Alpha,Evening,8.0,7.47,394,5,83.3
2024-10-31,Alpha,Night,8.0,7.71,381,5,89.9
2024-10-31,Beta,Day,8.0,6.62,315,11,66.6
2024-10-31,Beta,Evening,8.0,7.42,407,15,75.3
2024-10-31,Beta,Night,8.0,7.06,393,14,77.4
2024-10-31,Gamma,Day,8.0,6.97,398,20,70.9
2024-10-31,Gamma,Evening,8.0,7.23,338,14,72.0
2024-10-31,Gamma,Night,8.0,7.0,426,19,76.2
2024-11-01,Alpha,Day,8.0,7.59,434,8,89.8
2024-11-01,Alpha,Evening,8.0,7.76,407,7,86.2
2024-11-01,Alpha,Night,8.0,7.86,346,1,83.2
2024-11-01,Beta,Day,8.0,6.94,320,12,74.1
2024-11-01,Beta,Evening,8.0,6.95,346,7,76.8
2024-11-01,Beta,Night,8.0,6.98,376,11,75.8
2024-11-01,Gamma,Day,8.0,6.65,371,16,69.2
2024-11-01,Gamma,Evening,8.0,6.38,372,16,77.3
2024-11-01,Gamma,Night,8.0,6.61,336,11,71.1
2024-11-02,Alpha,Day,8.0,7.52,406,4,84.2
2024-11-02,Alpha,Evening,8.0,7.65,346,6,90.3
2024-11-02,Alpha,Night,8.0,8.0,400,6,86.9
2024-11-02,Beta,Day,8.0,7.04,396,12,71.0
2024-11-02,Beta,Evening,8.0,7.19,392,15,74.8
2024-11-02,Beta,Night,8.0,7.29,373,7,72.3
2024-11-02,Gamma,Day,8.0,6.75,349,16,72.3
2024-11-02,Gamma,Evening,8.0,6.69,340,17,75.1
2024-11-02,Gamma,Night,8.0,6.85,352,17,67.1
2024-11-03,Alpha,Day,8.0,7.48,362,4,89.1
2024-11-03,Alpha,Evening,8.0,7.6,434,6,86.1
2024-11-03,Alpha,Night,8.0,7.64,360,6,85.0
2024-11-03,Beta,Day,8.0,7.25,354,12,69.2
2024-11-03,Beta,Evening,8.0,7.04,382,11,77.1
2024-11-03,Beta,Night,8.0,6.78,371,14,79.1
2024-11-03,Gamma,Day,8.0,6.62,333,15,70.3
2024-11-03,Gamma,Evening,8.0,6.85,372,16,69.9
2024-11-03,Gamma,Night,8.0,7.01,365,16,67.9
2024-11-04,Alpha,Day,8.0,7.3,381,10,91.0
2024-11-04,Alpha,Evening,8.0,7.61,410,6,81.4
2024-11-04,Alpha,Night,8.0,7.96,446,6,89.6
2024-11-04,Beta,Day,8.0,7.01,392,9,73.1
2024-11-04,Beta,Evening,8.0,6.84,320,13,76.5
2024-11-04,Beta,Night,8.0,6.93,368,9,75.1
2024-11-04,Gamma,Day,8.0,6.91,360,17,74.7
2024-11-04,Gamma,Evening,8.0,6.63,336,15,71.0
2024-11-04,Gamma,Night,8.0,6.96,341,11,70.9
2024-11-05,Alpha,Day,8.0,7.31,420,11,84.4
2024-11-05,Alpha,Evening,8.0,7.61,433,4,93.2
2024-11-05,Alpha,Night,8.0,7.63,414,5,85.8
2024-11-05,Beta,Day,8.0,7.03,361,12,74.5
2024-11-05,Beta,Evening,8.0,7.02,395,11,72.6
2024-11-05,Beta,Night,8.0,6.96,368,11,69.7
2024-11-05,Gamma,Day,8.0,6.69,347,15,69.7
2024-11-05,Gamma,Evening,8.0,6.55,372,14,68.4
2024-11-05,Gamma,Night,8.0,7.45,377,16,69.3
2024-11-06,Alpha,Day,8.0,7.58,402,7,88.3
2024-11-06,Alpha,Evening,8.0,7.24,362,6,85.2
2024-11-06,Alpha,Night,8.0,7.54,409,3,84.3
2024-11-06,Beta,Day,8.0,7.19,341,12,69.3
2024-11-06,Beta,Evening,8.0,6.8,337,10,73.1
2024-11-06,Beta,Night,8.0,6.49,323,13,69.8
2024-11-06,Gamma,Day,8.0,6.84,345,17,64.7
2024-11-06,Gamma,Evening,8.0,6.74,341,11,64.4
2024-11-06,Gamma,Night,8.0,7.02,347,16,66.6
2024-11-07,Alpha,Day,8.0,7.48,375,7,84.1
2024-11-07,Alpha,Evening,8.0,7.64,433,6,87.5
2024-11-07,Alpha,Night,8.0,7.32,395,6,88.2
2024-11-07,Beta,Day,8.0,7.2,364,13,75.3
2024-11-07,Beta,Evening,8.0,6.45,303,10,70.2
2024-11-07,Beta,Night,8.0,6.65,359,9,69.6
2024-11-07,Gamma,Day,8.0,6.66,350,15,67.1
2024-11-07,Gamma,Evening,8.0,6.69,334,17,65.4
2024-11-07,Gamma,Night,8.0,6.61,323,12,70.1
2024-11-08,Alpha,Day,8.0,7.67,377,9,91.8
2024-11-08,Alpha,Evening,8.0,7.53,332,6,91.2
2024-11-08,Alpha,Night,8.0,7.49,381,9,93.5
2024-11-08,Beta,Day,8.0,7.46,403,12,78.3
2024-11-08,Beta,Evening,8.0,7.24,379,11,78.5
2024-11-08,Beta,Night,8.0,6.97,366,12,74.2
2024-11-08,Gamma,Day,8.0,6.72,384,15,71.6
2024-11-08,Gamma,Evening,8.0,6.83,383,16,72.1
2024-11-08,Gamma,Night,8.0,6.49,367,16,68.2
2024-11-09,Alpha,Day,8.0,7.31,409,8,85.8
2024-11-09,Alpha,Evening,8.0,7.55,371,6,86.2
2024-11-09,Alpha,Night,8.0,8.0,396,6,86.1
2024-11-09,Beta,Day,8.0,7.21,390,11,74.3
2024-11-09,Beta,Evening,8.0,6.94,315,10,76.0
2024-11-09,Beta,Night,8.0,7.01,374,8,74.4
2024-11-09,Gamma,Day,8.0,6.24,355,16,70.0
2024-11-09,Gamma,Evening,8.0,6.97,371,19,66.9
2024-11-09,Gamma,Night,8.0,6.84,379,14,69.0
2024-11-10,Alpha,Day,8.0,7.33,389,8,90.6
2024-11-10,Alpha,Evening,8.0,7.54,445,8,81.1
2024-11-10,Alpha,Night,8.0,7.25,347,7,84.9
2024-11-10,Beta,Day,8.0,6.49,346,12,73.7
2024-11-10,Beta,Evening,8.0,6.69,321,11,79.2
2024-11-10,Beta,Night,8.0,7.15,392,12,71.5
2024-11-10,Gamma,Day,8.0,6.77,359,16,74.6
2024-11-10,Gamma,Evening,8.0,6.87,358,16,69.8
2024-11-10,Gamma,Night,8.0,6.72,377,20,72.8
2024-11-11,Alpha,Day,8.0,7.47,403,5,86.9
2024-11-11,Alpha,Evening,8.0,7.5,363,6,95.2
2024-11-11,Alpha,Night,8.0,7.48,365,5,85.6
2024-11-11,Beta,Day,8.0,6.8,328,10,68.2
2024-11-11,Beta,Evening,8.0,7.02,334,8,79.3
2024-11-11,Beta,Night,8.0,7.2,367,13,82.3
2024-11-11,Gamma,Day,8.0,6.7,323,15,70.4
2024-11-11,Gamma,Evening,8.0,6.9,405,17,68.8
2024-11-11,Gamma,Night,8.0,7.02,363,14,69.6
2024-11-12,Alpha,Day,8.0,7.57,426,7,93.3
2024-11-12,Alpha,Evening,8.0,7.01,360,6,95.2
2024-11-12,Alpha,Night,8.0,7.54,419,4,82.2
2024-11-12,Beta,Day,8.0,7.08,385,12,77.0
2024-11-12,Beta,Evening,8.0,7.12,356,11,65.9
2024-11-12,Beta,Night,8.0,7.35,387,10,77.9
2024-11-12,Gamma,Day,8.0,6.72,351,15,71.1
2024-11-12,Gamma,Evening,8.0,7.01,350,18,74.6
2024-11-12,Gamma,Night,8.0,6.59,385,16,70.1
2024-11-13,Alpha,Day,8.0,7.72,392,7,86.1
2024-11-13,Alpha,Evening,8.0,6.99,325,4,83.0
2024-11-13,Alpha,Night,8.0,7.5,407,5,82.7
2024-11-13,Beta,Day,8.0,6.97,386,12,75.3
2024-11-13,Beta,Evening,8.0,6.87,339,10,75.1
2024-11-13,Beta,Night,8.0,6.92,389,14,66.3
2024-11-13,Gamma,Day,8.0,6.81,343,16,71.4
2024-11-13,Gamma,Evening,8.0,7.44,375,16,70.6
2024-11-13,Gamma,Night,8.0,6.76,332,14,65.5
2024-11-14,Alpha,Day,8.0,7.51,441,11,89.3
2024-11-14,Alpha,Evening,8.0,7.31,384,3,87.1
2024-11-14,Alpha,Night,8.0,7.15,426,9,84.8
2024-11-14,Beta,Day,8.0,7.08,351,8,73.5
2024-11-14,Beta,Evening,8.0,7.28,374,15,74.7
2024-11-14,Beta,Night,8.0,7.22,395,13,72.9
2024-11-14,Gamma,Day,8.0,6.66,317,11,76.4
2024-11-14,Gamma,Evening,8.0,6.61,353,18,70.4
2024-11-14,Gamma,Night,8.0,6.25,340,14,72.7
2024-11-15,Alpha,Day,8.0,7.83,421,6,83.5
2024-11-15,Alpha,Evening,8.0,7.3,412,5,84.8
2024-11-15,Alpha,Night,8.0,7.66,407,8,95.8
2024-11-15,Beta,Day,8.0,7.59,405,16,75.6
2024-11-15,Beta,Evening,8.0,7.11,371,14,71.0
2024-11-15,Beta,Night,8.0,6.95,367,12,74.8
2024-11-15,Gamma,Day,8.0,7.07,410,15,69.3
2024-11-15,Gamma,Evening,8.0,6.64,341,14,79.3
2024-11-15,Gamma,Night,8.0,6.71,357,18,68.3
2024-11-16,Alpha,Day,8.0,7.99,470,5,87.7
2024-11-16,Alpha,Evening,8.0,7.34,410,5,79.5
2024-11-16,Alpha,Night,8.0,7.59,390,6,87.8
2024-11-16,Beta,Day,8.0,6.86,343,9,76.6
2024-11-16,Beta,Evening,8.0,7.05,339,11,74.8
2024-11-16,Beta,Night,8.0,6.9,360,8,74.5
2024-11-16,Gamma,Day,8.0,6.69,272,13,73.4
2024-11-16,Gamma,Evening,8.0,6.97,339,13,67.1
2024-11-16,Gamma,Night,8.0,6.68,364,15,70.5
2024-11-17,Alpha,Day,8.0,7.45,336,7,86.4
2024-11-17,Alpha,Evening,8.0,7.56,352,8,85.7
2024-11-17,Alpha,Night,8.0,7.24,352,5,86.3
2024-11-17,Beta,Day,8.0,7.02,442,12,72.5
2024-11-17,Beta,Evening,8.0,6.95,364,10,75.8
2024-11-17,Beta,Night,8.0,7.29,385,9,73.1
2024-11-17,Gamma,Day,8.0,6.71,352,13,67.8
2024-11-17,Gamma,Evening,8.0,6.88,350,15,73.5
2024-11-17,Gamma,Night,8.0,6.61,372,15,72.7
2024-11-18,Alpha,Day,8.0,7.7,399,7,82.9
2024-11-18,Alpha,Evening,8.0,7.82,383,8,94.9
2024-11-18,Alpha,Night,8.0,7.58,394,4,92.4
2024-11-18,Beta,Day,8.0,6.92,380,12,71.5
2024-11-18,Beta,Evening,8.0,6.77,357,11,73.4
2024-11-18,Beta,Night,8.0,7.11,396,11,70.3
2024-11-18,Gamma,Day,8.0,6.68,338,13,71.7
2024-11-18,Gamma,Evening,8.0,6.46,324,15,70.1
2024-11-18,Gamma,Night,8.0,6.79,362,20,67.5
2024-11-19,Alpha,Day,8.0,7.47,413,3,77.1
2024-11-19,Alpha,Evening,8.0,7.31,467,4,86.7
2024-11-19,Alpha,Night,8.0,7.82,415,10,83.7
2024-11-19,Beta,Day,8.0,6.78,339,10,72.1
2024-11-19,Beta,Evening,8.0,6.91,358,10,76.4
2024-11-19,Beta,Night,8.0,7.47,392,12,71.4
2024-11-19,Gamma,Day,8.0,6.87,397,20,70.8
2024-11-19,Gamma,Evening,8.0,6.75,373,14,66.8
2024-11-19,Gamma,Night,8.0,6.81,359,15,64.8
2024-11-20,Alpha,Day,8.0,8.0,477,5,85.0
2024-11-20,Alpha,Evening,8.0,7.45,409,7,85.0
2024-11-20,Alpha,Night,8.0,7.25,346,4,90.3
2024-11-20,Beta,Day,8.0,7.08,352,10,77.3
2024-11-20,Beta,Evening,8.0,6.93,385,13,74.0
2024-11-20,Beta,Night,8.0,7.21,379,12,73.7
2024-11-20,Gamma,Day,8.0,6.6,363,19,62.4
2024-11-20,Gamma,Evening,8.0,6.98,378,15,66.4
2024-11-20,Gamma,Night,8.0,6.76,301,14,72.5
2024-11-21,Alpha,Day,8.0,7.24,340,2,86.7
2024-11-21,Alpha,Evening,8.0,7.39,410,4,89.3
2024-11-21,Alpha,Night,8.0,7.67,342,6,88.8
2024-11-21,Beta,Day,8.0,6.84,351,10,78.9
2024-11-21,Beta,Evening,8.0,7.34,389,13,70.5
2024-11-21,Beta,Night,8.0,6.91,387,9,69.8
2024-11-21,Gamma,Day,8.0,6.97,311,13,72.9
2024-11-21,Gamma,Evening,8.0,6.94,362,19,69.2
2024-11-21,Gamma,Night,8.0,6.98,390,18,68.0
2024-11-22,Alpha,Day,8.0,7.96,441,8,88.4
2024-11-22,Alpha,Evening,8.0,7.4,400,10,90.0
2024-11-22,Alpha,Night,8.0,7.75,427,6,83.8
2024-11-22,Beta,Day,8.0,6.81,378,13,75.9
2024-11-22,Beta,Evening,8.0,7.33,415,12,70.9
2024-11-22,Beta,Night,8.0,7.0,368,8,75.7
2024-11-22,Gamma,Day,8.0,7.04,384,17,68.4
2024-11-22,Gamma,Evening,8.0,7.05,388,17,68.3
2024-11-22,Gamma,Night,8.0,6.57,400,20,68.6
2024-11-23,Alpha,Day,8.0,7.65,418,4,87.4
2024-11-23,Alpha,Evening,8.0,7.44,368,7,87.4
2024-11-23,Alpha,Night,8.0,7.51,414,7,88.3
2024-11-23,Beta,Day,8.0,7.5,433,16,74.0
2024-11-23,Beta,Evening,8.0,7.07,370,15,73.2
2024-11-23,Beta,Night,8.0,6.98,343,10,75.6
2024-11-23,Gamma,Day,8.0,7.05,336,14,73.6
2024-11-23,Gamma,Evening,8.0,6.55,340,14,68.8
2024-11-23,Gamma,Night,8.0,7.68,434,18,71.1
2024-11-24,Alpha,Day,8.0,7.37,353,5,86.8
2024-11-24,Alpha,Evening,8.0,7.58,416,8,81.4
2024-11-24,Alpha,Night,8.0,7.36,399,9,91.2
2024-11-24,Beta,Day,8.0,6.7,358,10,74.5
2024-11-24,Beta,Evening,8.0,7.4,400,14,74.4
2024-11-24,Beta,Night,8.0,7.3,378,11,78.9
2024-11-24,Gamma,Day,8.0,6.32,284,10,71.5
2024-11-24,Gamma,Evening,8.0,6.84,392,17,66.6
2024-11-24,Gamma,Night,8.0,7.13,363,19,73.4
2024-11-25,Alpha,Day,8.0,7.35,396,9,87.1
2024-11-25,Alpha,Evening,8.0,7.56,424,8,84.0
2024-11-25,Alpha,Night,8.0,7.87,391,5,85.9
2024-11-25,Beta,Day,8.0,7.26,364,14,77.5
2024-11-25,Beta,Evening,8.0,7.74,453,11,71.0
2024-11-25,Beta,Night,8.0,6.92,406,13,76.2
2024-11-25,Gamma,Day,8.0,7.34,397,19,70.4
2024-11-25,Gamma,Evening,8.0,6.73,381,15,70.7
2024-11-25,Gamma,Night,8.0,6.42,317,12,65.1
2024-11-26,Alpha,Day,8.0,7.28,359,4,86.6
2024-11-26,Alpha,Evening,8.0,7.66,384,7,86.3
2024-11-26,Alpha,Night,8.0,8.0,438,7,86.7
2024-11-26,Beta,Day,8.0,7.29,393,16,72.1
2024-11-26,Beta,Evening,8.0,6.92,340,12,71.4
2024-11-26,Beta,Night,8.0,7.2,325,12,72.5
2024-11-26,Gamma,Day,8.0,7.24,417,19,70.7
2024-11-26,Gamma,Evening,8.0,6.73,322,14,70.3
2024-11-26,Gamma,Night,8.0,6.69,336,16,71.6
2024-11-27,Alpha,Day,8.0,8.0,460,5,92.3
2024-11-27,Alpha,Evening,8.0,7.35,393,7,92.1
2024-11-27,Alpha,Night,8.0,7.17,367,5,76.9
2024-11-27,Beta,Day,8.0,7.25,364,12,77.9
2024-11-27,Beta,Evening,8.0,7.36,414,14,74.4
2024-11-27,Beta,Night,8.0,7.06,388,16,74.1
2024-11-27,Gamma,Day,8.0,7.11,383,17,65.6
2024-11-27,Gamma,Evening,8.0,6.62,362,14,74.6
2024-11-27,Gamma,Night,8.0,6.68,281,11,66.7
2024-11-28,Alpha,Day,8.0,7.41,389,2,89.5
2024-11-28,Alpha,Evening,8.0,7.8,366,6,85.1
2024-11-28,Alpha,Night,8.0,7.14,369,9,93.4
2024-11-28,Beta,Day,8.0,7.16,321,11,67.9
2024-11-28,Beta,Evening,8.0,6.89,375,10,68.4
2024-11-28,Beta,Night,8.0,7.2,401,13,69.9
2024-11-28,Gamma,Day,8.0,6.7,330,18,73.8
2024-11-28,Gamma,Evening,8.0,6.82,390,18,62.8
2024-11-28,Gamma,Night,8.0,6.47,340,14,70.3
2024-11-29,Alpha,Day,8.0,7.75,404,5,83.9
2024-11-29,Alpha,Evening,8.0,7.55,418,6,85.9
2024-11-29,Alpha,Night,8.0,7.47,359,5,90.0
2024-11-29,Beta,Day,8.0,7.16,338,12,80.6
2024-11-29,Beta,Evening,8.0,7.04,337,8,77.8
2024-11-29,Beta,Night,8.0,6.72,341,14,74.8
2024-11-29,Gamma,Day,8.0,6.62,312,13,73.6
2024-11-29,Gamma,Evening,8.0,6.9,342,15,67.4
2024-11-29,Gamma,Night,8.0,7.05,398,21,69.4
2024-11-30,Alpha,Day,8.0,7.76,400,7,77.9
2024-11-30,Alpha,Evening,8.0,7.44,398,8,82.6
2024-11-30,Alpha,Night,8.0,7.36,418,10,96.0
2024-11-30,Beta,Day,8.0,7.4,386,13,67.9
2024-11-30,Beta,Evening,8.0,7.36,415,16,76.2
2024-11-30,Beta,Night,8.0,6.82,367,12,70.8
2024-11-30,Gamma,Day,8.0,6.41,316,16,68.8
2024-11-30,Gamma,Evening,8.0,6.73,342,18,67.8
2024-11-30,Gamma,Night,8.0,7.16,372,15,69.3
2024-12-01,Alpha,Day,8.0,7.55,355,4,95.8
2024-12-01,Alpha,Evening,8.0,7.69,362,6,81.7
2024-12-01,Alpha,Night,8.0,7.81,374,4,85.7
2024-12-01,Beta,Day,8.0,7.29,410,13,75.2
2024-12-01,Beta,Evening,8.0,6.89,329,7,74.3
2024-12-01,Beta,Night,8.0,7.62,386,12,84.9
2024-12-01,Gamma,Day,8.0,7.15,318,16,68.9
2024-12-01,Gamma,Evening,8.0,6.92,366,19,69.5
2024-12-01,Gamma,Night,8.0,6.67,344,16,72.8
2024-12-02,Alpha,Day,8.0,7.52,354,9,86.3
2024-12-02,Alpha,Evening,8.0,7.69,420,5,83.2
2024-12-02,Alpha,Night,8.0,7.43,331,6,90.0
2024-12-02,Beta,Day,8.0,7.07,324,9,75.0
2024-12-02,Beta,Evening,8.0,6.83,354,9,70.7
2024-12-02,Beta,Night,8.0,6.81,369,11,80.6
2024-12-02,Gamma,Day,8.0,7.05,405,16,65.2
2024-12-02,Gamma,Evening,8.0,6.77,312,14,69.7
2024-12-02,Gamma,Night,8.0,6.91,350,18,65.9
2024-12-03,Alpha,Day,8.0,7.7,336,7,93.5
2024-12-03,Alpha,Evening,8.0,7.54,431,5,84.0
2024-12-03,Alpha,Night,8.0,7.31,432,9,85.8
2024-12-03,Beta,Day,8.0,7.25,360,11,77.0
2024-12-03,Beta,Evening,8.0,6.64,339,10,81.9
2024-12-03,Beta,Night,8.0,6.76,317,9,70.3
2024-12-03,Gamma,Day,8.0,7.29,429,20,72.0
2024-12-03,Gamma,Evening,8.0,6.97,358,15,70.3
2024-12-03,Gamma,Night,8.0,6.79,347,13,68.5
2024-12-04,Alpha,Day,8.0,7.63,374,5,91.3
2024-12-04,Alpha,Evening,8.0,7.54,382,5,84.3
2024-12-04,Alpha,Night,8.0,7.84,372,2,85.5
2024-12-04,Beta,Day,8.0,7.55,414,10,71.5
2024-12-04,Beta,Evening,8.0,7.43,391,17,71.6
2024-12-04,Beta,Night,8.0,6.92,362,12,79.1
2024-12-04,Gamma,Day,8.0,6.49,362,16,72.2
2024-12-04,Gamma,Evening,8.0,6.71,348,15,67.9
2024-12-04,Gamma,Night,8.0,6.65,381,13,65.4
2024-12-05,Alpha,Day,8.0,7.35,386,2,89.2
2024-12-05,Alpha,Evening,8.0,7.23,358,5,90.1
2024-12-05,Alpha,Night,8.0,7.16,349,10,90.7
2024-12-05,Beta,Day,8.0,7.11,349,8,75.6
2024-12-05,Beta,Evening,8.0,7.29,393,12,77.4
2024-12-05,Beta,Night,8.0,7.07,365,11,70.4
2024-12-05,Gamma,Day,8.0,7.03,358,14,64.3
2024-12-05,Gamma,Evening,8.0,6.91,369,18,69.1
2024-12-05,Gamma,Night,8.0,6.9,343,15,70.1
2024-12-06,Alpha,Day,8.0,7.75,411,7,92.8
2024-12-06,Alpha,Evening,8.0,7.39,383,9,85.9
2024-12-06,Alpha,Night,8.0,7.83,405,5,86.8
2024-12-06,Beta,Day,8.0,7.44,354,11,73.1
2024-12-06,Beta,Evening,8.0,6.67,354,10,73.8
2024-12-06,Beta,Night,8.0,6.93,345,9,75.5
2024-12-06,Gamma,Day,8.0,7.06,349,15,70.2
2024-12-06,Gamma,Evening,8.0,6.86,364,16,70.2
2024-12-06,Gamma,Night,8.0,6.72,381,17,75.2
2024-12-07,Alpha,Day,8.0,7.17,390,4,87.3
2024-12-07,Alpha,Evening,8.0,7.53,370,6,87.8
2024-12-07,Alpha,Night,8.0,7.24,343,5,88.2
2024-12-07,Beta,Day,8.0,7.03,360,11,75.1
2024-12-07,Beta,Evening,8.0,6.71,345,9,68.5
2024-12-07,Beta,Night,8.0,7.01,350,12,72.3
2024-12-07,Gamma,Day,8.0,6.96,367,18,70.3
